review_id,user_id,review_text,review_date,location,service_category,rating,sentiment_score,visit_frequency,recommendation_likelihood,customer_segment,demand_prediction
R0506,U1943,"Worst Transport I've had in Rome, Italy. Completely dissatisfied.",2025-05-10,"Rome, Italy",Transport,1,-0.54,3,0.81,Solo Traveler,Medium
R0507,U9893,"Decent Transport in Tokyo, Japan, but room for improvement.",2024-06-19,"Tokyo, Japan",Transport,3,0.35,2,0.81,Family Tourist,Medium
R0508,U6878,"Very good Transport in Tokyo, Japan. Met most of my expectations.",2024-06-02,"Tokyo, Japan",Transport,4,0.58,1,0.27,Budget Traveler,Medium
R0509,U4767,"Terrible City Tour experience in Rome, Italy. Will not return.",2024-06-07,"Rome, Italy",City Tour,1,-0.41,4,0.84,Solo Traveler,Medium
R0510,U3223,"The Adventure Tour at Rome, Italy was okay. Could be better.",2024-10-13,"Rome, Italy",Adventure Tour,3,-0.05,1,0.59,Budget Traveler,Medium
R0511,U3795,"Fantastic Transport experience at New York, USA. Highly recommend!",2025-03-25,"New York, USA",Transport,5,0.88,5,0.55,Business Traveler,Medium
R0512,U1951,"Fantastic City Tour experience at Tokyo, Japan. Highly recommend!",2024-08-20,"Tokyo, Japan",City Tour,5,0.8,5,1.0,Luxury Seeker,High
R0513,U7517,"Absolutely loved the Transport experience in New York, USA. Exceeded all expectations!",2025-04-15,"New York, USA",Transport,5,0.82,3,0.07,Budget Traveler,Medium
R0514,U1541,"The best Hotel I've ever had in Rome, Italy. Will come back again!",2024-09-22,"Rome, Italy",Hotel,5,0.88,2,0.23,Luxury Seeker,Medium
R0515,U3740,"Very good Adventure Tour in New York, USA. Met most of my expectations.",2024-08-02,"New York, USA",Adventure Tour,4,0.68,4,0.99,Budget Traveler,High
R0516,U7263,"Terrible City Tour experience in Paris, France. Will not return.",2025-03-25,"Paris, France",City Tour,1,-0.62,5,0.23,Family Tourist,Low
R0517,U9594,"Not impressed with the Hotel in New York, USA. Several issues encountered.",2024-10-01,"New York, USA",Hotel,2,-0.35,5,0.98,Budget Traveler,Medium
R0518,U7628,"Avoid the Restaurant at Paris, France. Very poor service.",2025-03-28,"Paris, France",Restaurant,1,-0.63,3,0.17,Luxury Seeker,Low
R0519,U8576,"Great Adventure Tour experience in Sydney, Australia. A few minor issues but overall satisfied.",2024-09-25,"Sydney, Australia",Adventure Tour,4,0.5,1,0.57,Luxury Seeker,Medium
R0520,U9584,"Not impressed with the City Tour in Paris, France. Several issues encountered.",2025-03-01,"Paris, France",City Tour,2,-0.22,2,0.5,Luxury Seeker,Medium
R0521,U9880,"Decent City Tour in Rome, Italy, but room for improvement.",2024-12-18,"Rome, Italy",City Tour,3,-0.06,3,0.36,Budget Traveler,Medium
R0522,U3408,"Average City Tour experience in Tokyo, Japan. Nothing special.",2025-04-27,"Tokyo, Japan",City Tour,3,0.31,5,0.58,Budget Traveler,Medium
R0523,U3557,"Not impressed with the City Tour in Tokyo, Japan. Several issues encountered.",2025-01-08,"Tokyo, Japan",City Tour,2,-0.31,2,0.28,Family Tourist,Low
R0524,U7382,"Enjoyed the Restaurant at Tokyo, Japan. Would recommend to others.",2025-05-01,"Tokyo, Japan",Restaurant,4,0.51,3,0.65,Business Traveler,Medium
R0525,U7571,"Avoid the City Tour at Tokyo, Japan. Very poor service.",2025-01-23,"Tokyo, Japan",City Tour,1,-0.96,3,0.73,Family Tourist,Medium
R0526,U5326,"Disappointing Adventure Tour experience at Rome, Italy. Would not recommend.",2024-06-09,"Rome, Italy",Adventure Tour,2,-0.24,4,0.7,Budget Traveler,Medium
R0527,U4512,"Very good City Tour in New York, USA. Met most of my expectations.",2025-03-30,"New York, USA",City Tour,4,0.4,1,0.96,Budget Traveler,Medium
R0528,U1736,"Very good Adventure Tour in Sydney, Australia. Met most of my expectations.",2024-07-03,"Sydney, Australia",Adventure Tour,4,0.61,3,0.26,Business Traveler,Medium
R0529,U6605,"Decent Hotel in Rome, Italy, but room for improvement.",2025-03-02,"Rome, Italy",Hotel,3,0.23,2,0.04,Budget Traveler,Medium
R0530,U1028,"Had problems with the Hotel in Rome, Italy. Needs improvement.",2024-06-22,"Rome, Italy",Hotel,2,-0.21,5,0.37,Budget Traveler,Medium
R0531,U3716,"The Hotel at Tokyo, Japan was okay. Could be better.",2024-08-22,"Tokyo, Japan",Hotel,3,0.12,5,0.38,Budget Traveler,Medium
R0532,U5258,"Not impressed with the City Tour in Paris, France. Several issues encountered.",2025-03-12,"Paris, France",City Tour,2,-0.29,2,0.56,Budget Traveler,Medium
R0533,U6830,"Decent Restaurant in Tokyo, Japan, but room for improvement.",2025-01-04,"Tokyo, Japan",Restaurant,3,-0.03,2,0.85,Budget Traveler,Medium
R0534,U5110,"Terrible Adventure Tour experience in Rome, Italy. Will not return.",2024-07-22,"Rome, Italy",Adventure Tour,1,-0.62,5,0.49,Solo Traveler,Medium
R0535,U3731,"Very good Hotel in Rome, Italy. Met most of my expectations.",2024-11-18,"Rome, Italy",Hotel,4,0.46,1,0.39,Budget Traveler,Medium
R0536,U7634,"The best City Tour I've ever had in New York, USA. Will come back again!",2025-01-07,"New York, USA",City Tour,5,0.84,5,0.31,Business Traveler,Medium
R0537,U3230,"Average Restaurant experience in Sydney, Australia. Nothing special.",2024-08-11,"Sydney, Australia",Restaurant,3,0.33,3,0.69,Business Traveler,Medium
R0538,U1884,"Disappointing Hotel experience at Paris, France. Would not recommend.",2024-09-18,"Paris, France",Hotel,2,-0.17,5,0.1,Solo Traveler,Low
R0539,U7661,"Absolutely loved the Restaurant experience in Tokyo, Japan. Exceeded all expectations!",2024-08-16,"Tokyo, Japan",Restaurant,5,0.71,1,0.29,Business Traveler,Medium
R0540,U2621,"The best Restaurant I've ever had in Rome, Italy. Will come back again!",2024-10-27,"Rome, Italy",Restaurant,5,1.0,4,0.84,Family Tourist,High
R0541,U7105,"Average City Tour experience in New York, USA. Nothing special.",2024-08-30,"New York, USA",City Tour,3,0.11,3,0.25,Solo Traveler,Medium
R0542,U5408,"Not impressed with the City Tour in Sydney, Australia. Several issues encountered.",2025-03-18,"Sydney, Australia",City Tour,2,-0.15,2,0.79,Business Traveler,Medium
R0543,U3347,"Disappointing Hotel experience at Rome, Italy. Would not recommend.",2024-11-12,"Rome, Italy",Hotel,2,-0.35,2,0.85,Budget Traveler,Medium
R0544,U8522,"Disappointing City Tour experience at Rome, Italy. Would not recommend.",2024-06-08,"Rome, Italy",City Tour,2,-0.33,4,0.98,Business Traveler,Medium
R0545,U3810,"Decent Hotel in Paris, France, but room for improvement.",2024-09-11,"Paris, France",Hotel,3,0.15,3,0.03,Luxury Seeker,Medium
R0546,U9494,"Great Restaurant experience in New York, USA. A few minor issues but overall satisfied.",2024-07-21,"New York, USA",Restaurant,4,0.61,5,0.6,Luxury Seeker,Medium
R0547,U9027,"Great Transport experience in Paris, France. A few minor issues but overall satisfied.",2025-01-03,"Paris, France",Transport,4,0.44,4,0.65,Budget Traveler,Medium
R0548,U5239,"The best Transport I've ever had in Paris, France. Will come back again!",2025-03-06,"Paris, France",Transport,5,0.88,2,0.09,Business Traveler,Medium
R0549,U5470,"Average Adventure Tour experience in Tokyo, Japan. Nothing special.",2024-11-29,"Tokyo, Japan",Adventure Tour,3,-0.07,3,0.38,Luxury Seeker,Medium
R0550,U2246,"Terrible Restaurant experience in Tokyo, Japan. Will not return.",2025-05-05,"Tokyo, Japan",Restaurant,1,-0.89,5,0.35,Budget Traveler,Medium
R0551,U9479,"Disappointing Hotel experience at Tokyo, Japan. Would not recommend.",2025-02-23,"Tokyo, Japan",Hotel,2,-0.37,3,0.27,Family Tourist,Low
R0552,U7373,"Decent Hotel in New York, USA, but room for improvement.",2024-08-07,"New York, USA",Hotel,3,-0.02,4,0.6,Family Tourist,Medium
R0553,U3043,"The City Tour at Paris, France was okay. Could be better.",2025-02-12,"Paris, France",City Tour,3,0.35,5,0.11,Business Traveler,Medium
R0554,U2380,"Disappointing Transport experience at Paris, France. Would not recommend.",2024-11-04,"Paris, France",Transport,2,-0.3,5,0.71,Luxury Seeker,Medium
R0555,U6547,"Great Restaurant experience in Tokyo, Japan. A few minor issues but overall satisfied.",2024-08-28,"Tokyo, Japan",Restaurant,4,0.41,4,0.82,Budget Traveler,Medium
R0556,U9535,"Absolutely loved the Transport experience in Rome, Italy. Exceeded all expectations!",2024-12-31,"Rome, Italy",Transport,5,0.97,3,0.84,Budget Traveler,High
R0557,U9339,"Worst City Tour I've had in Sydney, Australia. Completely dissatisfied.",2024-11-21,"Sydney, Australia",City Tour,1,-0.53,5,0.61,Budget Traveler,Medium
R0558,U7801,"Average Transport experience in Rome, Italy. Nothing special.",2024-10-13,"Rome, Italy",Transport,3,0.18,4,0.52,Business Traveler,Medium
R0559,U9664,"Terrible City Tour experience in Paris, France. Will not return.",2024-05-14,"Paris, France",City Tour,1,-0.98,3,0.46,Business Traveler,Medium
R0560,U9160,"Average Restaurant experience in Sydney, Australia. Nothing special.",2024-07-27,"Sydney, Australia",Restaurant,3,0.28,1,0.42,Luxury Seeker,Medium
R0561,U9595,"The best City Tour I've ever had in New York, USA. Will come back again!",2025-01-30,"New York, USA",City Tour,5,0.8,4,0.03,Solo Traveler,Medium
R0562,U3805,"The Hotel at Sydney, Australia was okay. Could be better.",2024-07-15,"Sydney, Australia",Hotel,3,0.31,5,0.53,Luxury Seeker,Medium
R0563,U4252,"Great Adventure Tour experience in Rome, Italy. A few minor issues but overall satisfied.",2024-11-07,"Rome, Italy",Adventure Tour,4,0.48,3,0.78,Budget Traveler,Medium
R0564,U5535,"Enjoyed the Hotel at Tokyo, Japan. Would recommend to others.",2025-03-28,"Tokyo, Japan",Hotel,4,0.5,3,0.73,Luxury Seeker,Medium
R0565,U6581,"Disappointing Hotel experience at New York, USA. Would not recommend.",2024-09-11,"New York, USA",Hotel,2,-0.33,3,0.16,Solo Traveler,Low
R0566,U6807,"Disappointing Transport experience at Paris, France. Would not recommend.",2025-01-14,"Paris, France",Transport,2,-0.18,4,0.97,Solo Traveler,Medium
R0567,U8066,"Average City Tour experience in Tokyo, Japan. Nothing special.",2024-10-31,"Tokyo, Japan",City Tour,3,0.3,1,0.39,Business Traveler,Medium
R0568,U7254,"Average Hotel experience in Sydney, Australia. Nothing special.",2025-01-05,"Sydney, Australia",Hotel,3,-0.08,3,0.85,Luxury Seeker,Medium
R0569,U7223,"Absolutely loved the Restaurant experience in Sydney, Australia. Exceeded all expectations!",2024-06-09,"Sydney, Australia",Restaurant,5,0.9,2,0.54,Business Traveler,Medium
R0570,U3936,"The Hotel at Sydney, Australia was okay. Could be better.",2025-01-14,"Sydney, Australia",Hotel,3,0.17,3,0.87,Business Traveler,Medium
R0571,U5302,"The Restaurant at Tokyo, Japan was okay. Could be better.",2025-01-03,"Tokyo, Japan",Restaurant,3,0.38,3,0.17,Luxury Seeker,Medium
R0572,U5077,"Worst Hotel I've had in Sydney, Australia. Completely dissatisfied.",2024-12-28,"Sydney, Australia",Hotel,1,-0.44,1,0.1,Budget Traveler,Low
R0573,U2716,"Very good Adventure Tour in Paris, France. Met most of my expectations.",2024-10-13,"Paris, France",Adventure Tour,4,0.61,3,0.22,Solo Traveler,Medium
R0574,U3533,"Average Transport experience in Rome, Italy. Nothing special.",2025-04-30,"Rome, Italy",Transport,3,0.13,2,0.68,Solo Traveler,Medium
R0575,U4667,"Not impressed with the City Tour in Sydney, Australia. Several issues encountered.",2025-04-04,"Sydney, Australia",City Tour,2,-0.33,3,0.93,Family Tourist,Medium
R0576,U1950,"Fantastic Adventure Tour experience at Paris, France. Highly recommend!",2024-07-06,"Paris, France",Adventure Tour,5,0.92,2,0.92,Business Traveler,High
R0577,U3667,"Not impressed with the Restaurant in Rome, Italy. Several issues encountered.",2025-05-07,"Rome, Italy",Restaurant,2,-0.18,5,0.45,Business Traveler,Medium
R0578,U1783,"Avoid the Transport at Paris, France. Very poor service.",2025-05-09,"Paris, France",Transport,1,-0.92,4,0.61,Family Tourist,Medium
R0579,U8038,"Disappointing Transport experience at Paris, France. Would not recommend.",2024-07-31,"Paris, France",Transport,2,-0.25,3,0.9,Business Traveler,Medium
R0580,U9443,"The Hotel at Rome, Italy was okay. Could be better.",2024-07-27,"Rome, Italy",Hotel,3,0.38,2,0.3,Luxury Seeker,Medium
R0581,U1978,"The best Transport I've ever had in Rome, Italy. Will come back again!",2025-04-26,"Rome, Italy",Transport,5,0.99,5,0.94,Business Traveler,High
R0582,U2150,"The Hotel at Tokyo, Japan was okay. Could be better.",2024-11-04,"Tokyo, Japan",Hotel,3,0.01,4,0.14,Solo Traveler,Medium
R0583,U2955,"The Hotel at Rome, Italy was okay. Could be better.",2024-09-04,"Rome, Italy",Hotel,3,0.1,2,0.66,Solo Traveler,Medium
R0584,U8506,"The City Tour at Rome, Italy was okay. Could be better.",2024-05-31,"Rome, Italy",City Tour,3,0.33,2,0.61,Solo Traveler,Medium
R0585,U6349,"The City Tour at Sydney, Australia was okay. Could be better.",2024-11-22,"Sydney, Australia",City Tour,3,0.21,5,0.76,Luxury Seeker,Medium
R0586,U9459,"Great City Tour experience in Tokyo, Japan. A few minor issues but overall satisfied.",2025-04-12,"Tokyo, Japan",City Tour,4,0.59,2,0.82,Business Traveler,High
R0587,U2878,"The Restaurant at Tokyo, Japan was okay. Could be better.",2024-05-26,"Tokyo, Japan",Restaurant,3,-0.02,5,0.67,Luxury Seeker,Medium
R0588,U6831,"Avoid the Transport at Rome, Italy. Very poor service.",2024-06-09,"Rome, Italy",Transport,1,-0.86,4,0.81,Budget Traveler,Medium
R0589,U8961,"Decent Restaurant in Rome, Italy, but room for improvement.",2024-10-09,"Rome, Italy",Restaurant,3,0.35,2,0.2,Business Traveler,Medium
R0590,U6996,"Fantastic Hotel experience at New York, USA. Highly recommend!",2024-06-15,"New York, USA",Hotel,5,0.78,2,0.38,Budget Traveler,Medium
R0591,U5936,"Great Transport experience in Tokyo, Japan. A few minor issues but overall satisfied.",2024-12-23,"Tokyo, Japan",Transport,4,0.53,3,0.62,Budget Traveler,Medium
R0592,U5406,"Avoid the Transport at Sydney, Australia. Very poor service.",2025-04-01,"Sydney, Australia",Transport,1,-0.65,3,0.46,Budget Traveler,Medium
R0593,U8857,"Avoid the Adventure Tour at New York, USA. Very poor service.",2025-05-12,"New York, USA",Adventure Tour,1,-0.65,1,0.62,Family Tourist,Medium
R0594,U8827,"Absolutely loved the Restaurant experience in Rome, Italy. Exceeded all expectations!",2025-03-18,"Rome, Italy",Restaurant,5,0.89,3,0.08,Luxury Seeker,Medium
R0595,U9554,"Fantastic Hotel experience at Rome, Italy. Highly recommend!",2024-12-11,"Rome, Italy",Hotel,5,0.93,1,0.71,Luxury Seeker,High
R0596,U6161,"The best Hotel I've ever had in Paris, France. Will come back again!",2024-08-06,"Paris, France",Hotel,5,0.77,1,0.11,Business Traveler,Medium
R0597,U9910,"Terrible City Tour experience in Paris, France. Will not return.",2025-02-21,"Paris, France",City Tour,1,-0.99,3,0.1,Family Tourist,Low
R0598,U5674,"The Transport at Tokyo, Japan was okay. Could be better.",2024-07-16,"Tokyo, Japan",Transport,3,0.33,4,0.96,Family Tourist,Medium
R0599,U1873,"Had problems with the Transport in Rome, Italy. Needs improvement.",2024-12-10,"Rome, Italy",Transport,2,-0.33,2,0.53,Solo Traveler,Medium
R0600,U3968,"Very good Hotel in Tokyo, Japan. Met most of my expectations.",2025-04-30,"Tokyo, Japan",Hotel,4,0.57,5,0.21,Family Tourist,Medium
R0601,U7905,"Decent Transport in Tokyo, Japan, but room for improvement.",2025-05-06,"Tokyo, Japan",Transport,3,0.29,3,0.79,Business Traveler,Medium
R0602,U8920,"Great Restaurant experience in Tokyo, Japan. A few minor issues but overall satisfied.",2025-02-10,"Tokyo, Japan",Restaurant,4,0.48,4,0.72,Business Traveler,Medium
R0603,U3415,"Worst City Tour I've had in Tokyo, Japan. Completely dissatisfied.",2025-04-17,"Tokyo, Japan",City Tour,1,-0.8,5,0.99,Family Tourist,Medium
R0604,U8581,"Disappointing Hotel experience at New York, USA. Would not recommend.",2024-12-16,"New York, USA",Hotel,2,-0.37,3,0.9,Luxury Seeker,Medium
R0605,U7843,"Terrible City Tour experience in New York, USA. Will not return.",2025-03-06,"New York, USA",City Tour,1,-0.82,3,0.97,Luxury Seeker,Medium
R0606,U5242,"Not impressed with the Adventure Tour in Sydney, Australia. Several issues encountered.",2025-03-03,"Sydney, Australia",Adventure Tour,2,-0.39,1,0.78,Family Tourist,Medium
R0607,U9375,"Great Adventure Tour experience in Sydney, Australia. A few minor issues but overall satisfied.",2024-06-18,"Sydney, Australia",Adventure Tour,4,0.63,1,0.29,Luxury Seeker,Medium
R0608,U5768,"Very good Adventure Tour in Sydney, Australia. Met most of my expectations.",2024-06-18,"Sydney, Australia",Adventure Tour,4,0.42,1,0.9,Luxury Seeker,Medium
R0609,U6190,"The Restaurant at Sydney, Australia was okay. Could be better.",2024-09-12,"Sydney, Australia",Restaurant,3,-0.02,5,0.72,Business Traveler,Medium
R0610,U4725,"Disappointing Transport experience at New York, USA. Would not recommend.",2025-02-05,"New York, USA",Transport,2,-0.32,1,0.81,Luxury Seeker,Medium
R0611,U1433,"Very good City Tour in Paris, France. Met most of my expectations.",2025-01-19,"Paris, France",City Tour,4,0.43,2,0.52,Business Traveler,Medium
R0612,U9775,"Very good Adventure Tour in New York, USA. Met most of my expectations.",2024-10-19,"New York, USA",Adventure Tour,4,0.67,4,0.21,Luxury Seeker,Medium
R0613,U8289,"The Transport at Tokyo, Japan was okay. Could be better.",2024-11-30,"Tokyo, Japan",Transport,3,0.26,1,0.07,Budget Traveler,Medium
R0614,U6033,"Had problems with the Adventure Tour in New York, USA. Needs improvement.",2024-09-07,"New York, USA",Adventure Tour,2,-0.16,1,0.59,Solo Traveler,Medium
R0615,U4496,"Had problems with the Restaurant in Paris, France. Needs improvement.",2025-04-18,"Paris, France",Restaurant,2,-0.27,5,0.53,Luxury Seeker,Medium
R0616,U9649,"Very good Hotel in Sydney, Australia. Met most of my expectations.",2024-09-15,"Sydney, Australia",Hotel,4,0.52,3,0.21,Luxury Seeker,Medium
R0617,U1445,"Enjoyed the Transport at Sydney, Australia. Would recommend to others.",2024-09-09,"Sydney, Australia",Transport,4,0.4,5,0.97,Business Traveler,Medium
R0618,U2804,"Great City Tour experience in New York, USA. A few minor issues but overall satisfied.",2025-03-04,"New York, USA",City Tour,4,0.62,2,0.18,Family Tourist,Medium
R0619,U1271,"Not impressed with the Transport in Rome, Italy. Several issues encountered.",2024-10-25,"Rome, Italy",Transport,2,-0.12,5,0.51,Business Traveler,Medium
R0620,U9916,"Avoid the Restaurant at Rome, Italy. Very poor service.",2025-03-26,"Rome, Italy",Restaurant,1,-0.57,4,0.32,Budget Traveler,Medium
R0621,U7170,"Disappointing City Tour experience at Sydney, Australia. Would not recommend.",2024-09-26,"Sydney, Australia",City Tour,2,-0.34,3,0.8,Family Tourist,Medium
R0622,U4282,"Average Restaurant experience in New York, USA. Nothing special.",2024-12-29,"New York, USA",Restaurant,3,0.32,3,0.72,Solo Traveler,Medium
R0623,U7811,"Fantastic Adventure Tour experience at Sydney, Australia. Highly recommend!",2024-09-22,"Sydney, Australia",Adventure Tour,5,0.84,4,0.58,Business Traveler,Medium
R0624,U2298,"Absolutely loved the City Tour experience in Sydney, Australia. Exceeded all expectations!",2025-01-01,"Sydney, Australia",City Tour,5,0.99,4,0.65,Family Tourist,Medium
R0625,U9389,"Not impressed with the City Tour in Paris, France. Several issues encountered.",2025-01-14,"Paris, France",City Tour,2,-0.33,5,0.7,Luxury Seeker,Medium
R0626,U4860,"Had problems with the Hotel in New York, USA. Needs improvement.",2024-11-29,"New York, USA",Hotel,2,-0.27,2,0.6,Solo Traveler,Medium
R0627,U8181,"Great Transport experience in Tokyo, Japan. A few minor issues but overall satisfied.",2024-09-24,"Tokyo, Japan",Transport,4,0.69,3,0.57,Luxury Seeker,Medium
R0628,U9483,"Enjoyed the Adventure Tour at New York, USA. Would recommend to others.",2024-11-24,"New York, USA",Adventure Tour,4,0.42,1,0.03,Budget Traveler,Medium
R0629,U2263,"Terrible City Tour experience in Rome, Italy. Will not return.",2025-03-21,"Rome, Italy",City Tour,1,-0.46,3,0.2,Solo Traveler,Low
R0630,U2362,"Disappointing Hotel experience at Tokyo, Japan. Would not recommend.",2024-08-17,"Tokyo, Japan",Hotel,2,-0.35,5,0.72,Solo Traveler,Medium
R0631,U2766,"Absolutely loved the Hotel experience in New York, USA. Exceeded all expectations!",2024-10-23,"New York, USA",Hotel,5,0.99,2,0.62,Luxury Seeker,Medium
R0632,U2247,"Very good Transport in Sydney, Australia. Met most of my expectations.",2024-07-26,"Sydney, Australia",Transport,4,0.6,5,0.6,Luxury Seeker,Medium
R0633,U7115,"Average Hotel experience in Tokyo, Japan. Nothing special.",2024-11-21,"Tokyo, Japan",Hotel,3,0.37,3,0.39,Business Traveler,Medium
R0634,U8401,"Not impressed with the Restaurant in Paris, France. Several issues encountered.",2025-04-25,"Paris, France",Restaurant,2,-0.39,4,0.17,Solo Traveler,Low
R0635,U5971,"Fantastic City Tour experience at Paris, France. Highly recommend!",2024-12-24,"Paris, France",City Tour,5,0.72,3,0.96,Business Traveler,High
R0636,U9675,"Not impressed with the Adventure Tour in Tokyo, Japan. Several issues encountered.",2025-03-01,"Tokyo, Japan",Adventure Tour,2,-0.17,4,0.36,Solo Traveler,Medium
R0637,U5835,"Great Hotel experience in Sydney, Australia. A few minor issues but overall satisfied.",2024-05-21,"Sydney, Australia",Hotel,4,0.58,5,0.93,Solo Traveler,High
R0638,U9719,"Avoid the City Tour at Paris, France. Very poor service.",2025-04-30,"Paris, France",City Tour,1,-0.76,4,0.86,Solo Traveler,Medium
R0639,U1341,"Great Transport experience in Paris, France. A few minor issues but overall satisfied.",2025-04-23,"Paris, France",Transport,4,0.54,3,0.6,Luxury Seeker,Medium
R0640,U5906,"The best Adventure Tour I've ever had in Sydney, Australia. Will come back again!",2024-11-14,"Sydney, Australia",Adventure Tour,5,0.79,5,0.44,Budget Traveler,Medium
R0641,U3446,"Average City Tour experience in New York, USA. Nothing special.",2024-07-05,"New York, USA",City Tour,3,0.03,5,0.06,Family Tourist,Medium
R0642,U5157,"Absolutely loved the City Tour experience in Tokyo, Japan. Exceeded all expectations!",2025-05-08,"Tokyo, Japan",City Tour,5,0.77,4,0.41,Business Traveler,Medium
R0643,U1838,"Decent Restaurant in Rome, Italy, but room for improvement.",2024-11-02,"Rome, Italy",Restaurant,3,0.18,3,0.77,Solo Traveler,Medium
R0644,U7111,"Absolutely loved the Hotel experience in Paris, France. Exceeded all expectations!",2025-01-22,"Paris, France",Hotel,5,0.95,4,0.05,Luxury Seeker,Medium
R0645,U2362,"Very good Adventure Tour in Sydney, Australia. Met most of my expectations.",2025-02-07,"Sydney, Australia",Adventure Tour,4,0.53,2,0.15,Budget Traveler,Medium
R0646,U3978,"Decent City Tour in New York, USA, but room for improvement.",2025-03-03,"New York, USA",City Tour,3,0.13,3,0.69,Solo Traveler,Medium
R0647,U1375,"Great Transport experience in New York, USA. A few minor issues but overall satisfied.",2025-03-08,"New York, USA",Transport,4,0.49,1,0.09,Family Tourist,Medium
R0648,U2113,"Disappointing Transport experience at Paris, France. Would not recommend.",2024-08-30,"Paris, France",Transport,2,-0.32,2,0.79,Family Tourist,Medium
R0649,U5105,"The best Restaurant I've ever had in Paris, France. Will come back again!",2025-02-19,"Paris, France",Restaurant,5,0.92,5,0.16,Luxury Seeker,Medium
R0650,U6822,"Decent Adventure Tour in Paris, France, but room for improvement.",2024-08-07,"Paris, France",Adventure Tour,3,0.03,1,0.86,Luxury Seeker,Medium
R0651,U3046,"Average Adventure Tour experience in Rome, Italy. Nothing special.",2025-01-14,"Rome, Italy",Adventure Tour,3,0.37,1,0.75,Solo Traveler,Medium
R0652,U3618,"Disappointing Transport experience at Paris, France. Would not recommend.",2025-02-17,"Paris, France",Transport,2,-0.17,2,0.13,Budget Traveler,Low
R0653,U5306,"Very good Transport in Sydney, Australia. Met most of my expectations.",2024-07-05,"Sydney, Australia",Transport,4,0.47,1,0.44,Budget Traveler,Medium
R0654,U3488,"Disappointing Transport experience at New York, USA. Would not recommend.",2025-01-31,"New York, USA",Transport,2,-0.39,5,0.58,Budget Traveler,Medium
R0655,U4711,"Enjoyed the Restaurant at Paris, France. Would recommend to others.",2024-11-07,"Paris, France",Restaurant,4,0.59,2,0.21,Family Tourist,Medium
R0656,U1273,"Decent Hotel in New York, USA, but room for improvement.",2024-07-05,"New York, USA",Hotel,3,0.06,2,0.42,Luxury Seeker,Medium
R0657,U7441,"Fantastic Transport experience at Sydney, Australia. Highly recommend!",2024-09-09,"Sydney, Australia",Transport,5,0.74,4,0.69,Family Tourist,Medium
R0658,U5541,"Decent Hotel in New York, USA, but room for improvement.",2025-02-01,"New York, USA",Hotel,3,-0.08,4,0.56,Family Tourist,Medium
R0659,U3577,"Fantastic Adventure Tour experience at Tokyo, Japan. Highly recommend!",2025-02-25,"Tokyo, Japan",Adventure Tour,5,0.77,5,0.1,Luxury Seeker,Medium
R0660,U4880,"Worst Hotel I've had in Rome, Italy. Completely dissatisfied.",2024-06-28,"Rome, Italy",Hotel,1,-0.61,3,0.92,Luxury Seeker,Medium
R0661,U7731,"The City Tour at Tokyo, Japan was okay. Could be better.",2024-09-21,"Tokyo, Japan",City Tour,3,0.16,2,0.41,Luxury Seeker,Medium
R0662,U5238,"The Restaurant at Rome, Italy was okay. Could be better.",2024-12-28,"Rome, Italy",Restaurant,3,0.34,3,0.15,Family Tourist,Medium
R0663,U4713,"Average Adventure Tour experience in Paris, France. Nothing special.",2024-05-19,"Paris, France",Adventure Tour,3,0.24,1,0.54,Luxury Seeker,Medium
R0664,U3395,"Decent Adventure Tour in Paris, France, but room for improvement.",2024-10-21,"Paris, France",Adventure Tour,3,0.26,4,0.87,Family Tourist,Medium
R0665,U6281,"Had problems with the Transport in Rome, Italy. Needs improvement.",2025-01-07,"Rome, Italy",Transport,2,-0.26,4,0.4,Budget Traveler,Medium
R0666,U6598,"Avoid the City Tour at New York, USA. Very poor service.",2024-07-29,"New York, USA",City Tour,1,-0.7,2,0.35,Family Tourist,Medium
R0667,U1657,"Worst City Tour I've had in New York, USA. Completely dissatisfied.",2025-04-01,"New York, USA",City Tour,1,-0.46,5,0.63,Budget Traveler,Medium
R0668,U2075,"Absolutely loved the Restaurant experience in New York, USA. Exceeded all expectations!",2025-01-11,"New York, USA",Restaurant,5,0.81,3,0.54,Budget Traveler,Medium
R0669,U3675,"Fantastic Hotel experience at Paris, France. Highly recommend!",2024-09-02,"Paris, France",Hotel,5,0.81,5,0.7,Solo Traveler,Medium
R0670,U6803,"Absolutely loved the City Tour experience in New York, USA. Exceeded all expectations!",2024-05-21,"New York, USA",City Tour,5,0.79,4,0.58,Luxury Seeker,Medium
R0671,U7339,"Avoid the Transport at Paris, France. Very poor service.",2024-05-22,"Paris, France",Transport,1,-0.96,3,0.92,Family Tourist,Medium
R0672,U3483,"Great Hotel experience in Sydney, Australia. A few minor issues but overall satisfied.",2025-04-30,"Sydney, Australia",Hotel,4,0.53,2,0.11,Solo Traveler,Medium
R0673,U6722,"Worst City Tour I've had in New York, USA. Completely dissatisfied.",2024-09-03,"New York, USA",City Tour,1,-0.54,4,0.53,Solo Traveler,Medium
R0674,U4606,"Very good Transport in Paris, France. Met most of my expectations.",2024-10-23,"Paris, France",Transport,4,0.45,2,0.66,Luxury Seeker,Medium
R0675,U1031,"Great Restaurant experience in Sydney, Australia. A few minor issues but overall satisfied.",2024-07-19,"Sydney, Australia",Restaurant,4,0.41,3,0.62,Solo Traveler,Medium
